"ogc_fid","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_id","stop_name","jurisdic","zipcode","frequent"
7443,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",200,3008,"N Ivanhoe & Baltimore","Portland","97203","False"
7444,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",250,11934,"N Ivanhoe & New York","Portland","97203","False"
7445,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",300,11936,"N St Louis & Central","Portland","97203","False"
7446,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",350,5376,"N St Louis & Smith","Portland","97203","False"
7447,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",400,5373,"N St Louis & New York","Portland","97203","False"
7448,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",450,11007,"N Fessenden & Seneca","Portland","97203","False"
7449,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",500,1714,"N Fessenden & Richmond","Portland","97203","False"
7450,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",550,1699,"N Fessenden & Allegheny","Portland","97203","False"
7451,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",600,10614,"N Fessenden & Tioga","Portland","97203","False"
7452,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",650,1703,"N Fessenden & Burr","Portland","97203","False"
7453,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",700,1712,"N Fessenden & Midway","Portland","97203","False"
7454,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",750,11824,"N Macrum & Powers","Portland","97203","False"
7455,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",800,11825,"N Columbia Blvd & Oregonian","Portland","97203","False"
7456,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",850,11826,"N Columbia Blvd & Bank","Portland","97203","False"
7457,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",900,11827,"N Columbia Blvd & Upland Dr","Portland","97203","False"
7458,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",950,11828,"N Columbia Blvd & Swift","Portland","97203","False"
7459,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1000,11850,"9500 Block N Columbia Blvd","Portland","97203","False"
7460,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1050,13526,"N Columbia Blvd & Burgard","Portland","97203","False"
7461,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1100,9192,"N Rivergate Blvd & Lombard St","Portland","97203","False"
7462,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1150,9193,"13300 Block N Rivergate","Portland","97203","False"
7463,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1200,9194,"N Rivergate Blvd & Ramsey","Portland","97203","False"
7464,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1250,12942,"9600 N Ramsey Blvd","Portland","97203","False"
7465,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1300,9196,"13300 Block N Rivergate Blvd","Portland","97203","False"
7466,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1350,3540,"13200 Block N Lombard","Portland","97203","False"
7467,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1400,9308,"N Lombard & Ramsey","Portland","97203","False"
7468,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1450,9434,"14500 Block N Lombard","Portland","97203","False"
7469,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1500,10163,"N Lombard & Terminal 5 Access Rd","Portland","97203","False"
7470,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1550,9197,"N Lombard & Simmons","Portland","97203","False"
7471,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1600,9198,"7100 Block N Marine","Portland","97203","False"
7472,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1650,9334,"N Marine & Leadbetter","Portland","97203","False"
7473,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1700,9440,"N Marine & Bybee Lake Road","Portland","97203","False"
7474,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1750,9441,"6100 Block N Marine","Portland","97203","False"
7475,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1800,9199,"5900 Block N Marine","Portland","97203","False"
7476,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1850,9200,"5700 Block N Marine","Portland","97203","False"
7477,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1900,12465,"N Marine & Portland Rd","Portland","97217","False"
7478,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1950,10477,"2600 Block N Marine","Portland","97217","False"
7479,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",2050,11829,"N Marine & Pier 99 St","Portland","97217","False"
7480,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",2100,9478,"1000 Block N Marine","Portland","97217","False"
7481,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",2150,9444,"N Marine & Gantenbein","Portland","97217","False"
7482,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",2250,9447,"NE 6th Drive & South Shore","Portland","97211","False"
7483,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",2300,11830,"NE Walker & N Vancouver Way","Portland","97211","False"
7484,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",2350,9477,"NE Middlefield Rd & N Vancouver Way","Portland","97211","False"
7485,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",1875,9442,"5300 Block N Marine","Portland","97203","False"
7486,11,0,"11-Rivergate/Marine Dr","To Vancouver Way & Middlefield","BUS",2200,13818,"10400 Block NE 6th Dr","Portland","97211","False"
7487,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",675,9459,"N Marine & Pacific Gateway Blvd","Portland","97203","False"
7488,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",50,9477,"NE Middlefield Rd & N Vancouver Way","Portland","97211","False"
7489,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",100,9451,"NE Middlefield & 6th Drive","Portland","97211","False"
7490,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",150,9453,"NE 6th Drive & Faloma","Portland","97211","False"
7491,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",200,9454,"N Marine & Gantenbein","Portland","97217","False"
7492,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",250,9455,"N Marine & Anchor","Portland","97217","False"
7493,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",300,11832,"N Marine & Pier 99 St","Portland","97217","False"
7494,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",350,11006,"N Marine & Portland Rd","Portland","97217","False"
7495,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",400,9203,"5700 Block N Marine","Portland","97203","False"
7496,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",450,9204,"5900 Block N Marine","Portland","97203","False"
7497,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",500,9457,"6100 Block N Marine","Portland","97203","False"
7498,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",550,9458,"N Marine & Bybee Lake Road","Portland","97203","False"
7499,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",600,9335,"N Marine & Leadbetter","Portland","97203","False"
7500,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",650,9205,"7100 Block N Marine","Portland","97203","False"
7501,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",700,9206,"N Lombard & Simmons","Portland","97203","False"
7502,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",750,10162,"N Lombard & Terminal 5 Access Rd","Portland","97203","False"
7503,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",800,9460,"14500 Block N Lombard","Portland","97203","False"
7504,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",850,9309,"N Lombard & Ramsey","Portland","97203","False"
7505,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",900,3541,"13200 Block N Lombard","Portland","97203","False"
7506,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",950,9192,"N Rivergate Blvd & Lombard St","Portland","97203","False"
7507,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1000,9193,"13300 Block N Rivergate","Portland","97203","False"
7508,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1050,9194,"N Rivergate Blvd & Ramsey","Portland","97203","False"
7509,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1100,12942,"9600 N Ramsey Blvd","Portland","97203","False"
7510,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1150,9196,"13300 Block N Rivergate Blvd","Portland","97203","False"
7511,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1200,13527,"N Lombard & Burgard","Portland","97203","False"
7512,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1250,11849,"9500 Block N Columbia Blvd","Portland","97203","False"
7513,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1300,11838,"N Columbia Blvd & Hendricks","Portland","97203","False"
7514,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1350,11833,"N Columbia Blvd & Upland Dr","Portland","97203","False"
7515,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1400,11834,"N Columbia Blvd & Bank","Portland","97203","False"
7516,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1450,11835,"N Columbia Blvd & Oregonian","Portland","97203","False"
7517,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1500,11836,"N Macrum & Powers","Portland","97203","False"
7518,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1550,1713,"N Fessenden & Midway","Portland","97203","False"
7519,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1600,1704,"N Fessenden & Burr","Portland","97203","False"
7520,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1650,1718,"N Fessenden & Tioga","Portland","97203","False"
7521,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1700,1698,"N Fessenden & Allegheny","Portland","97203","False"
7522,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1750,1715,"N Fessenden & Richmond","Portland","97203","False"
7523,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1800,13479,"N Fessenden & Iris Way","Portland","97203","False"
7524,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1850,5374,"N St Louis & Seneca","Portland","97203","False"
7525,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1900,5375,"N St Louis & Smith","Portland","97203","False"
7526,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",2000,11935,"N Ivanhoe & Chicago","Portland","97203","False"
7527,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",2050,11837,"N Ivanhoe & Baltimore","Portland","97203","False"
7528,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",2100,3009,"N Ivanhoe & Charleston","Portland","97203","False"
7529,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",2150,4818,"N Richmond & Syracuse","Portland","97203","False"
7530,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",1950,13876,"N St Louis & Lombard","Portland","97203","False"
7531,11,1,"11-Rivergate/Marine Dr","To St Johns","BUS",375,9202,"5300 Block N Marine","Portland","97203","False"
7532,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",100,10715,"NE Sandy & 102nd","Portland","97220","False"
7533,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",150,10779,"NE Sandy & 105th","Portland","97220","False"
7534,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",200,10780,"NE Sandy & 107th","Portland","97220","False"
7535,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",250,10781,"NE Sandy & 109th","Portland","97220","False"
7536,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",300,10782,"NE Sandy & 112th","Portland","97220","False"
7537,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",350,10783,"NE Sandy & 115th","Portland","97220","False"
7538,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",400,10784,"NE Sandy & 118th","Portland","97220","False"
7539,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",450,10785,"NE Sandy & 125th Pl","Portland","97230","False"
7540,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",500,10786,"NE Sandy & 131st Pl","Portland","97230","False"
7541,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",550,10787,"NE Sandy & 133rd","Portland","97230","False"
7542,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",600,10788,"NE Sandy & 138th","Portland","97230","False"
7543,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",650,10789,"14300 Block NE Sandy","Portland","97230","False"
7544,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",700,10790,"NE Sandy & 148th","Portland","97230","False"
7545,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",750,8569,"NE Sandy & 152nd","Portland","97230","False"
7546,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",800,10309,"NE Sandy & 154th","Portland","97230","False"
7547,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",850,8570,"NE Sandy & 158th","Portland","97230","False"
7548,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",900,8571,"NE Sandy & 162nd","Portland","97230","False"
7549,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",950,8572,"NE Sandy & 165th","Portland","97230","False"
7550,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1000,11816,"NE Sandy & 172nd Pl","Gresham","97230","False"
7551,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1050,9095,"17600 Block NE Sandy","Gresham","97230","False"
7552,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1100,10315,"NE Sandy & 181st/Airport Way","Gresham","97230","False"
7553,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1150,10569,"NE Sandy & 185th Dr","Gresham","97230","False"
7554,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1200,9715,"18600 Block NE Sandy","Gresham","97230","False"
7555,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1300,9716,"19000 Block NE Sandy (East Entrance)","Gresham","97230","False"
7556,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1350,9718,"NE Sandy & 201st","Gresham","97024","False"
7557,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1400,9719,"NE Sandy & 205th","Fairview","97024","False"
7558,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1450,9717,"21100 Block NE Sandy","Fairview","97024","False"
7559,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1500,11773,"NE Sandy & Blossom Hill","Fairview","97024","False"
7560,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1550,9775,"NE Sandy & 223rd","Fairview","97024","False"
7561,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",50,10854,"Parkrose/ Sumner Transit Center","Portland","97220","False"
7562,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1600,13086,"22800 Block NE Sandy","Fairview","97024","False"
7563,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1700,13088,"23500 Block NE Sandy","Wood Village","97060","False"
7564,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1750,2420,"NE Halsey & 238th","Wood Village","97060","False"
7565,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1800,2331,"23300 Block NE Halsey","Wood Village","97060","False"
7566,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1850,2419,"NE Halsey & 230th Ct","Fairview","97024","False"
7567,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1950,13089,"NE 223rd & Arata","Fairview","97024","False"
7568,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2000,9767,"NE 223rd & Park Lane","Fairview","97024","False"
7569,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2050,9636,"NE 223rd & Glisan","Gresham","97030","False"
7570,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2100,7146,"SE 223rd & Ankeny","Gresham","97030","False"
7571,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2150,7149,"SE 223rd & Oak","Gresham","97030","False"
7572,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2200,10006,"SE 223rd & Stark","Gresham","97030","False"
7573,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2250,7154,"SE 223rd & Yamhill","Gresham","97030","False"
7574,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2300,7151,"SE 223rd & Salmon","Gresham","97030","False"
7575,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2350,1576,"SE 223rd & NW 20th","Gresham","97030","False"
7576,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2400,1571,"1500 Block NW Eastman","Gresham","97030","False"
7577,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2450,1579,"1300 Block NW Eastman","Gresham","97030","False"
7578,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2550,1348,"NE Division & Main","Gresham","97030","False"
7579,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2500,1331,"NW Division & Eastman Parkway","Gresham","97030","False"
7580,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",2600,2253,"Gresham Transit Center","Gresham","97030","False"
7581,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1250,9811,"19000 Block NE Sandy","Gresham","97230","False"
7582,21,1,"21-Sandy Blvd/223rd","To Gresham Transit Center","BUS",1900,13809,"NE Halsey & Wood Village","Fairview","97024","False"
7583,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",2650,5050,"NE Sandy & Parkrose Transit Center","Portland","97220","False"
7584,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",100,10602,"300 Block NE Division","Gresham","97030","False"
7585,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",150,1342,"NW Division & Miller","Gresham","97030","False"
7586,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",200,1572,"NW Eastman & Division","Gresham","97030","False"
7587,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",250,10821,"NW Eastman & Burnside","Gresham","97030","False"
7588,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",350,7150,"SE 223rd & Salmon","Gresham","97030","False"
7589,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",400,7153,"SE 223rd & Yamhill","Gresham","97030","False"
7590,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",450,10007,"600 Block SE 223rd","Gresham","97030","False"
7591,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",500,7152,"SE 223rd & Stark","Gresham","97030","False"
7592,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",550,7145,"SE 223rd & Ankeny","Gresham","97030","False"
7593,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",600,9766,"NE 223rd & Glisan","Gresham","97030","False"
7594,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",650,9772,"NE 223rd & Park Lane","Wood Village","97060","False"
7595,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",700,9773,"1400 Block NE 223rd","Wood Village","97060","False"
7596,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",750,2341,"NE Halsey & Fairview/223rd","Fairview","97024","False"
7597,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",800,2416,"NE Halsey & 227th","Fairview","97024","False"
7598,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",850,2418,"NE Halsey & 230th Ct","Wood Village","97060","False"
7599,21,0,"21-Sandy Blvd/223rd","To Parkrose/Sumner Transit Center","BUS",900,2330,"23300 Block NE Halsey","Wood Village","97060","False"
